Begin Date, End Date, Hits, Pages
19570115,19570121,0,0
19570122,19570128,0,0
19570129,19570131,0,0
19570201,19570207,1,1
19570208,19570214,0,0
19570215,19570221,0,0
19570222,19570228,0,0
19570229,19570229,0,0
19570301,19570307,0,0
19570308,19570314,0,0
19570315,19570321,0,0
19570322,19570328,0,0
19570329,19570331,0,0
19570401,19570407,0,0
19570408,19570414,0,0
19570415,19570421,0,0
19570422,19570428,0,0
19570429,19570430,0,0
19570501,19570507,1,1
19570508,19570514,0,0
19570515,19570521,1,1
19570522,19570528,0,0
19570529,19570531,0,0
19570601,19570607,2,1
19570608,19570614,0,0
19570615,19570621,0,0
19570622,19570628,0,0
19570629,19570630,0,0
19570701,19570707,0,0
19570708,19570714,0,0
19570715,19570721,0,0
19570722,19570728,0,0
19570729,19570731,0,0
19570801,19570807,0,0
19570808,19570814,0,0
19570815,19570821,0,0
19570822,19570828,0,0
19570829,19570831,0,0
19570901,19570907,0,0
19570908,19570914,0,0
19570915,19570921,0,0
19570922,19570928,1,1
19570929,19570930,0,0
19571001,19571007,0,0
19571008,19571014,0,0
19571015,19571021,0,0
19571022,19571028,0,0
19571029,19571031,0,0
19571101,19571107,0,0
19571108,19571114,0,0
19571115,19571121,0,0
19571122,19571128,0,0
19571129,19571130,0,0
19571201,19571207,0,0
19571208,19571214,1,1
19571215,19571221,0,0
19571222,19571228,1,1
19571229,19571231,1,1
19560101,19560107,0,0
19560108,19560114,0,0
19560115,19560121,0,0
19560122,19560128,0,0
19560129,19560131,0,0
19560201,19560207,1,1
19560208,19560214,1,1
19560215,19560221,0,0
19560222,19560228,1,1
19560229,19560229,0,0
19560301,19560307,0,0
19560308,19560314,0,0
19560315,19560321,0,0
19560322,19560328,0,0
19560329,19560331,0,0
19560401,19560407,3,1
19560408,19560414,1,1
19560415,19560421,0,0
19560422,19560428,0,0
19560429,19560430,1,1
19560501,19560507,0,0
19560508,19560514,0,0
19560515,19560521,0,0
19560522,19560528,0,0
19560529,19560531,0,0
19560601,19560607,0,0
19560608,19560614,2,1
19560615,19560621,0,0
19560622,19560628,0,0
19560629,19560630,0,0
19560701,19560707,1,1
19560708,19560714,0,0
19560715,19560721,0,0
19560722,19560728,0,0
19560729,19560731,0,0
19560801,19560807,0,0
19560808,19560814,1,1
19560815,19560821,1,1
19560822,19560828,0,0
19560829,19560831,1,1
19560901,19560907,0,0
19560908,19560914,0,0
19560915,19560921,0,0
19560922,19560928,0,0
19560929,19560930,0,0
19561001,19561007,0,0
19561008,19561014,0,0
19561015,19561021,0,0
19561022,19561028,0,0
19561029,19561031,0,0
19561101,19561107,1,1
19561108,19561114,0,0
19561115,19561121,0,0
19561122,19561128,0,0
19561129,19561130,0,0
19561201,19561207,1,1
19561208,19561214,1,1
19561215,19561221,0,0
19561222,19561228,0,0
19561229,19561231,0,0
19550101,19550107,1,1
19550108,19550114,0,0
19550115,19550121,0,0
19550122,19550128,0,0
19550129,19550131,0,0
19550201,19550207,0,0
19550208,19550214,0,0
19550215,19550221,0,0
19550222,19550228,0,0
19550229,19550229,0,0
19550301,19550307,0,0
19550308,19550314,0,0
19550315,19550321,0,0
19550322,19550328,0,0
19550329,19550331,0,0
19550401,19550407,0,0
19550408,19550414,1,1
19550415,19550421,0,0
19550422,19550428,1,1
19550429,19550430,1,1
19550501,19550507,0,0
19550508,19550514,1,1
19550515,19550521,1,1
19550522,19550528,0,0
19550529,19550531,0,0
19550601,19550607,0,0
19550608,19550614,0,0
19550615,19550621,0,0
19550622,19550628,0,0
19550629,19550630,0,0
19550701,19550707,0,0
19550708,19550714,0,0
19550715,19550721,0,0
19550722,19550728,0,0
19550729,19550731,0,0
19550801,19550807,0,0
19550808,19550814,0,0
19550815,19550821,0,0
19550822,19550828,0,0
19550829,19550831,0,0
19550901,19550907,0,0
19550908,19550914,0,0
19550915,19550921,1,1
19550922,19550928,0,0
19550929,19550930,0,0
19551001,19551007,0,0
19551008,19551014,0,0
19551015,19551021,0,0
19551022,19551028,0,0
19551029,19551031,0,0
19551101,19551107,0,0
19551108,19551114,0,0
19551115,19551121,0,0
19551122,19551128,3,1
19551129,19551130,0,0
19551201,19551207,0,0
19551208,19551214,0,0
19551215,19551221,0,0
19551222,19551228,0,0
19551229,19551231,0,0
19540101,19540107,0,0
19540108,19540114,1,1
19540115,19540121,0,0
19540122,19540128,0,0
19540129,19540131,1,1
19540201,19540207,0,0
19540208,19540214,1,1
19540215,19540221,0,0
19540222,19540228,0,0
19540229,19540229,0,0
19540301,19540307,2,1
19540308,19540314,0,0
19540315,19540321,0,0
19540322,19540328,0,0
19540329,19540331,0,0
19540401,19540407,0,0
19540408,19540414,0,0
19540415,19540421,0,0
19540422,19540428,0,0
19540429,19540430,0,0
19540501,19540507,1,1
19540508,19540514,0,0
19540515,19540521,0,0
19540522,19540528,0,0
19540529,19540531,0,0
19540601,19540607,0,0
19540608,19540614,0,0
19540615,19540621,0,0
19540622,19540628,0,0
19540629,19540630,0,0
19540701,19540707,0,0
19540708,19540714,0,0
19540715,19540721,0,0
19540722,19540728,0,0
19540729,19540731,0,0
19540801,19540807,0,0
19540808,19540814,0,0
19540815,19540821,0,0
19540822,19540828,0,0
19540829,19540831,0,0
19540901,19540907,0,0
19540908,19540914,0,0
19540915,19540921,0,0
19540922,19540928,1,1
19540929,19540930,0,0
19541001,19541007,0,0
19541008,19541014,0,0
19541015,19541021,0,0
19541022,19541028,0,0
19541029,19541031,0,0
19541101,19541107,0,0
19541108,19541114,0,0
19541115,19541121,0,0
19541122,19541128,0,0
19541129,19541130,0,0
19541201,19541207,0,0
19541208,19541214,1,1
19541215,19541221,0,0
19541222,19541228,1,1
19541229,19541231,0,0
19530101,19530107,0,0
19530108,19530114,0,0
19530115,19530121,0,0
19530122,19530128,0,0
19530129,19530131,0,0
19530201,19530207,0,0
19530208,19530214,0,0
19530215,19530221,0,0
19530222,19530228,0,0
19530229,19530229,0,0
19530301,19530307,0,0
19530308,19530314,0,0
19530315,19530321,0,0
19530322,19530328,0,0
19530329,19530331,0,0
19530401,19530407,0,0
19530408,19530414,0,0
19530415,19530421,0,0
19530422,19530428,0,0
19530429,19530430,0,0
19530501,19530507,0,0
19530508,19530514,0,0
19530515,19530521,0,0
19530522,19530528,0,0
19530529,19530531,0,0
19530601,19530607,0,0
19530608,19530614,0,0
19530615,19530621,1,1
19530622,19530628,0,0
19530629,19530630,0,0
19530701,19530707,0,0
19530708,19530714,0,0
19530715,19530721,0,0
19530722,19530728,0,0
19530729,19530731,0,0
19530801,19530807,1,1
19530808,19530814,0,0
19530815,19530821,0,0
19530822,19530828,0,0
19530829,19530831,0,0
19530901,19530907,0,0
19530908,19530914,0,0
19530915,19530921,0,0
19530922,19530928,2,1
19530929,19530930,0,0
19531001,19531007,0,0
19531008,19531014,0,0
19531015,19531021,0,0
19531022,19531028,0,0
19531029,19531031,0,0
19531101,19531107,1,1
19531108,19531114,0,0
19531115,19531121,0,0
19531122,19531128,0,0
19531129,19531130,0,0
19531201,19531207,0,0
19531208,19531214,1,1
19531215,19531221,1,1
19531222,19531228,0,0
19531229,19531231,0,0
19520101,19520107,0,0
19520108,19520114,0,0
19520115,19520121,0,0
19520122,19520128,0,0
19520129,19520131,0,0
19520201,19520207,2,1
19520208,19520214,0,0
19520215,19520221,0,0
19520222,19520228,0,0
19520229,19520229,0,0
19520301,19520307,0,0
19520308,19520314,0,0
19520315,19520321,0,0
19520322,19520328,0,0
19520329,19520331,0,0
19520401,19520407,0,0
19520408,19520414,0,0
19520415,19520421,0,0
19520422,19520428,0,0
19520429,19520430,0,0
19520501,19520507,1,1
19520508,19520514,1,1
19520515,19520521,0,0
19520522,19520528,0,0
19520529,19520531,0,0
19520601,19520607,0,0
19520608,19520614,0,0
19520615,19520621,1,1
19520622,19520628,0,0
19520629,19520630,0,0
19520701,19520707,0,0
19520708,19520714,1,1
19520715,19520721,0,0
19520722,19520728,0,0
19520729,19520731,0,0
19520801,19520807,0,0
19520808,19520814,0,0
19520815,19520821,0,0
19520822,19520828,0,0
19520829,19520831,0,0
19520901,19520907,1,1
19520908,19520914,1,1
19520915,19520921,0,0
19520922,19520928,0,0
19520929,19520930,0,0
19521001,19521007,0,0
19521008,19521014,0,0
19521015,19521021,0,0
19521022,19521028,0,0
19521029,19521031,0,0
19521101,19521107,0,0
19521108,19521114,0,0
19521115,19521121,0,0
19521122,19521128,2,1
19521129,19521130,0,0
19521201,19521207,0,0
19521208,19521214,0,0
19521215,19521221,0,0
19521222,19521228,0,0
19521229,19521231,1,1
19510101,19510107,1,1
19510108,19510114,0,0
19510115,19510121,0,0
19510122,19510128,0,0
19510129,19510131,1,1
19510201,19510207,1,1
19510208,19510214,0,0
19510215,19510221,0,0
19510222,19510228,1,1
19510229,19510229,0,0
19510301,19510307,0,0
19510308,19510314,0,0
19510315,19510321,0,0
19510322,19510328,0,0
19510329,19510331,0,0
19510401,19510407,0,0
19510408,19510414,0,0
19510415,19510421,1,1
19510422,19510428,0,0
19510429,19510430,0,0
19510501,19510507,0,0
19510508,19510514,0,0
19510515,19510521,0,0
19510522,19510528,0,0
19510529,19510531,0,0
19510601,19510607,0,0
19510608,19510614,0,0
19510615,19510621,0,0
19510622,19510628,2,1
19510629,19510630,0,0
19510701,19510707,0,0
19510708,19510714,0,0
19510715,19510721,0,0
19510722,19510728,0,0
19510729,19510731,0,0
19510801,19510807,0,0
19510808,19510814,0,0
19510815,19510821,0,0
19510822,19510828,1,1
19510829,19510831,0,0
19510901,19510907,0,0
19510908,19510914,2,1
19510915,19510921,0,0
19510922,19510928,0,0
19510929,19510930,1,1
19511001,19511007,0,0
19511008,19511014,2,1
19511015,19511021,0,0
19511022,19511028,0,0
19511029,19511031,0,0
19511101,19511107,0,0
19511108,19511114,0,0
19511115,19511121,0,0
19511122,19511128,0,0
19511129,19511130,0,0
19511201,19511207,0,0
19511208,19511214,2,1
19511215,19511221,3,1
19511222,19511228,0,0
19511229,19511231,0,0
19500101,19500107,0,0
19500108,19500114,0,0
19500115,19500121,0,0
19500122,19500128,1,1
19500129,19500131,0,0
19500201,19500207,0,0
19500208,19500214,0,0
19500215,19500221,0,0
19500222,19500228,0,0
19500229,19500229,0,0
19500301,19500307,0,0
19500308,19500314,0,0
19500315,19500321,0,0
19500322,19500328,0,0
19500329,19500331,1,1
19500401,19500407,0,0
19500408,19500414,0,0
19500415,19500421,1,1
19500422,19500428,0,0
19500429,19500430,0,0
19500501,19500507,0,0
19500508,19500514,1,1
19500515,19500521,0,0
19500522,19500528,0,0
19500529,19500531,0,0
19500601,19500607,0,0
19500608,19500614,0,0
19500615,19500621,1,1
19500622,19500628,1,1
19500629,19500630,0,0
19500701,19500707,0,0
19500708,19500714,0,0
19500715,19500721,0,0
19500722,19500728,0,0
19500729,19500731,0,0
19500801,19500807,0,0
19500808,19500814,0,0
19500815,19500821,0,0
19500822,19500828,0,0
19500829,19500831,0,0
19500901,19500907,0,0
19500908,19500914,0,0
19500915,19500921,0,0
19500922,19500928,0,0
19500929,19500930,0,0
19501001,19501007,0,0
19501008,19501014,0,0
19501015,19501021,1,1
19501022,19501028,0,0
19501029,19501031,0,0
19501101,19501107,0,0
19501108,19501114,0,0
19501115,19501121,0,0
19501122,19501128,1,1
19501129,19501130,0,0
19501201,19501207,1,1
19501208,19501214,1,1
19501215,19501221,0,0
19501222,19501228,1,1
19501229,19501231,0,0
19490101,19490107,0,0
19490108,19490114,1,1
19490115,19490121,0,0
19490122,19490128,0,0
19490129,19490131,0,0
19490201,19490207,0,0
19490208,19490214,0,0
19490215,19490221,0,0
19490222,19490228,1,1
19490229,19490229,0,0
19490301,19490307,0,0
19490308,19490314,0,0
19490315,19490321,0,0
19490322,19490328,0,0
19490329,19490331,0,0
19490401,19490407,1,1
19490408,19490414,0,0
19490415,19490421,0,0
19490422,19490428,0,0
19490429,19490430,0,0
19490501,19490507,0,0
19490508,19490514,1,1
19490515,19490521,0,0
19490522,19490528,0,0
19490529,19490531,0,0
19490601,19490607,1,1
19490608,19490614,0,0
19490615,19490621,0,0
19490622,19490628,0,0
19490629,19490630,0,0
19490701,19490707,0,0
19490708,19490714,0,0
19490715,19490721,0,0
19490722,19490728,0,0
19490729,19490731,0,0
19490801,19490807,0,0
19490808,19490814,0,0
19490815,19490821,0,0
19490822,19490828,0,0
19490829,19490831,0,0
19490901,19490907,0,0
19490908,19490914,0,0
19490915,19490921,0,0
19490922,19490928,1,1
19490929,19490930,0,0
19491001,19491007,0,0
19491008,19491014,0,0
19491015,19491021,0,0
19491022,19491028,0,0
19491029,19491031,0,0
19491101,19491107,0,0
19491108,19491114,0,0
19491115,19491121,0,0
19491122,19491128,0,0
19491129,19491130,0,0
19491201,19491207,2,1
19491208,19491214,0,0
19491215,19491221,2,1
19491222,19491228,0,0
19491229,19491231,0,0
19480101,19480107,0,0
19480108,19480114,0,0
19480115,19480121,0,0
19480122,19480128,0,0
19480129,19480131,0,0
19480201,19480207,1,1
19480208,19480214,0,0
19480215,19480221,0,0
19480222,19480228,0,0
19480229,19480229,0,0
19480301,19480307,0,0
19480308,19480314,0,0
19480315,19480321,0,0
19480322,19480328,0,0
19480329,19480331,0,0
19480401,19480407,0,0
19480408,19480414,0,0
19480415,19480421,0,0
19480422,19480428,0,0
19480429,19480430,0,0
19480501,19480507,0,0
19480508,19480514,1,1
19480515,19480521,0,0
19480522,19480528,0,0
19480529,19480531,0,0
19480601,19480607,0,0
19480608,19480614,0,0
19480615,19480621,0,0
19480622,19480628,0,0
19480629,19480630,0,0
19480701,19480707,0,0
19480708,19480714,1,1
19480715,19480721,0,0
19480722,19480728,0,0
19480729,19480731,0,0
19480801,19480807,0,0
19480808,19480814,0,0
19480815,19480821,1,1
19480822,19480828,0,0
19480829,19480831,0,0
19480901,19480907,0,0
19480908,19480914,0,0
19480915,19480921,0,0
19480922,19480928,0,0
19480929,19480930,0,0
19481001,19481007,0,0
19481008,19481014,1,1
19481015,19481021,0,0
19481022,19481028,0,0
19481029,19481031,0,0
19481101,19481107,0,0
19481108,19481114,0,0
19481115,19481121,0,0
19481122,19481128,0,0
19481129,19481130,0,0
19481201,19481207,0,0
19481208,19481214,2,1
19481215,19481221,0,0
19481222,19481228,1,1
19481229,19481231,0,0
19470101,19470107,0,0
19470108,19470114,0,0
19470115,19470121,0,0
19470122,19470128,0,0
19470129,19470131,0,0
19470201,19470207,1,1
19470208,19470214,1,1
19470215,19470221,0,0
19470222,19470228,1,1
19470229,19470229,0,0
19470301,19470307,0,0
19470308,19470314,0,0
19470315,19470321,1,1
19470322,19470328,0,0
19470329,19470331,0,0
19470401,19470407,0,0
19470408,19470414,0,0
19470415,19470421,0,0
19470422,19470428,0,0
19470429,19470430,0,0
19470501,19470507,0,0
19470508,19470514,0,0
19470515,19470521,0,0
19470522,19470528,0,0
19470529,19470531,0,0
19470601,19470607,0,0
19470608,19470614,0,0
19470615,19470621,0,0
19470622,19470628,0,0
19470629,19470630,0,0
19470701,19470707,0,0
19470708,19470714,0,0
19470715,19470721,0,0
19470722,19470728,0,0
19470729,19470731,0,0
19470801,19470807,0,0
19470808,19470814,0,0
19470815,19470821,0,0
19470822,19470828,0,0
19470829,19470831,0,0
19470901,19470907,0,0
19470908,19470914,0,0
19470915,19470921,0,0
19470922,19470928,1,1
19470929,19470930,0,0
19471001,19471007,0,0
19471008,19471014,1,1
19471015,19471021,0,0
19471022,19471028,0,0
19471029,19471031,0,0
19471101,19471107,0,0
19471108,19471114,0,0
19471115,19471121,0,0
19471122,19471128,0,0
19471129,19471130,0,0
19471201,19471207,1,1
19471208,19471214,0,0
19471215,19471221,0,0
19471222,19471228,0,0
19471229,19471231,0,0
19460101,19460107,0,0
19460108,19460114,0,0
19460115,19460121,0,0
19460122,19460128,1,1
19460129,19460131,0,0
19460201,19460207,0,0
19460208,19460214,0,0
19460215,19460221,0,0
19460222,19460228,1,1
19460229,19460229,0,0
19460301,19460307,0,0
19460308,19460314,1,1
19460315,19460321,0,0
19460322,19460328,0,0
19460329,19460331,0,0
19460401,19460407,1,1
19460408,19460414,0,0
19460415,19460421,0,0
19460422,19460428,0,0
19460429,19460430,0,0
19460501,19460507,0,0
19460508,19460514,1,1
19460515,19460521,0,0
19460522,19460528,0,0
19460529,19460531,0,0
19460601,19460607,0,0
19460608,19460614,0,0
19460615,19460621,0,0
19460622,19460628,1,1
19460629,19460630,0,0
19460701,19460707,0,0
19460708,19460714,0,0
19460715,19460721,0,0
19460722,19460728,0,0
19460729,19460731,0,0
19460801,19460807,0,0
19460808,19460814,0,0
19460815,19460821,0,0
19460822,19460828,0,0
19460829,19460831,0,0
19460901,19460907,0,0
19460908,19460914,0,0
19460915,19460921,0,0
19460922,19460928,0,0
19460929,19460930,0,0
19461001,19461007,1,1
19461008,19461014,1,1
19461015,19461021,0,0
19461022,19461028,0,0
19461029,19461031,0,0
19461101,19461107,0,0
19461108,19461114,0,0
19461115,19461121,1,1
19461122,19461128,0,0
19461129,19461130,0,0
19461201,19461207,0,0
19461208,19461214,1,1
19461215,19461221,0,0
19461222,19461228,0,0
19461229,19461231,0,0
19450101,19450107,0,0
19450108,19450114,0,0
19450115,19450121,0,0
19450122,19450128,0,0
19450129,19450131,0,0
19450201,19450207,0,0
19450208,19450214,0,0
19450215,19450221,0,0
19450222,19450228,0,0
19450229,19450229,0,0
19450301,19450307,0,0
19450308,19450314,0,0
19450315,19450321,0,0
19450322,19450328,0,0
19450329,19450331,0,0
19450401,19450407,0,0
19450408,19450414,0,0
19450415,19450421,0,0
19450422,19450428,0,0
19450429,19450430,0,0
19450501,19450507,0,0
19450508,19450514,0,0
19450515,19450521,1,1
19450522,19450528,0,0
19450529,19450531,0,0
19450601,19450607,0,0
19450608,19450614,0,0
19450615,19450621,0,0
19450622,19450628,0,0
19450629,19450630,0,0
19450701,19450707,0,0
19450708,19450714,0,0
19450715,19450721,0,0
19450722,19450728,0,0
19450729,19450731,0,0
19450801,19450807,0,0
19450808,19450814,0,0
19450815,19450821,0,0
19450822,19450828,0,0
19450829,19450831,0,0
19450901,19450907,0,0
19450908,19450914,0,0
19450915,19450921,0,0
19450922,19450928,1,1
19450929,19450930,0,0
19451001,19451007,0,0
19451008,19451014,1,1
19451015,19451021,0,0
19451022,19451028,0,0
19451029,19451031,0,0
19451101,19451107,0,0
19451108,19451114,0,0
19451115,19451121,0,0
19451122,19451128,0,0
19451129,19451130,0,0
19451201,19451207,0,0
19451208,19451214,0,0
19451215,19451221,0,0
19451222,19451228,0,0
19451229,19451231,0,0
19440101,19440107,0,0
19440108,19440114,0,0
19440115,19440121,0,0
19440122,19440128,0,0
19440129,19440131,0,0
19440201,19440207,1,1
19440208,19440214,0,0
19440215,19440221,1,1
19440222,19440228,0,0
19440229,19440229,0,0
19440301,19440307,0,0
19440308,19440314,0,0
19440315,19440321,0,0
19440322,19440328,0,0
19440329,19440331,0,0
19440401,19440407,0,0
19440408,19440414,0,0
19440415,19440421,0,0
19440422,19440428,0,0
19440429,19440430,0,0
19440501,19440507,0,0
19440508,19440514,0,0
19440515,19440521,0,0
19440522,19440528,0,0
19440529,19440531,0,0
19440601,19440607,0,0
19440608,19440614,0,0
19440615,19440621,0,0
19440622,19440628,0,0
19440629,19440630,0,0
19440701,19440707,0,0
19440708,19440714,0,0
19440715,19440721,0,0
19440722,19440728,0,0
19440729,19440731,0,0
19440801,19440807,0,0
19440808,19440814,0,0
19440815,19440821,0,0
19440822,19440828,0,0
19440829,19440831,0,0
19440901,19440907,0,0
19440908,19440914,0,0
19440915,19440921,0,0
19440922,19440928,0,0
19440929,19440930,0,0
19441001,19441007,0,0
19441008,19441014,0,0
19441015,19441021,0,0
19441022,19441028,0,0
19441029,19441031,1,1
19441101,19441107,0,0
19441108,19441114,0,0
19441115,19441121,1,1
19441122,19441128,0,0
19441129,19441130,0,0
19441201,19441207,0,0
19441208,19441214,2,1
19441215,19441221,0,0
19441222,19441228,2,1
19441229,19441231,0,0
19430101,19430107,0,0
19430108,19430114,1,1
19430115,19430121,2,1
19430122,19430128,0,0
19430129,19430131,2,1
19430201,19430207,0,0
19430208,19430214,0,0
19430215,19430221,0,0
19430222,19430228,0,0
19430229,19430229,0,0
19430301,19430307,0,0
19430308,19430314,0,0
19430315,19430321,0,0
19430322,19430328,0,0
19430329,19430331,0,0
19430401,19430407,1,1
19430408,19430414,0,0
19430415,19430421,0,0
19430422,19430428,0,0
19430429,19430430,1,1
19430501,19430507,2,1
19430508,19430514,0,0
19430515,19430521,1,1
19430522,19430528,0,0
19430529,19430531,0,0
19430601,19430607,1,1
19430608,19430614,0,0
19430615,19430621,0,0
19430622,19430628,0,0
19430629,19430630,0,0
19430701,19430707,0,0
19430708,19430714,0,0
19430715,19430721,0,0
19430722,19430728,1,1
19430729,19430731,0,0
19430801,19430807,0,0
19430808,19430814,0,0
19430815,19430821,0,0
19430822,19430828,0,0
19430829,19430831,0,0
19430901,19430907,1,1
19430908,19430914,0,0
19430915,19430921,0,0
19430922,19430928,0,0
19430929,19430930,0,0
19431001,19431007,1,1
19431008,19431014,0,0
19431015,19431021,0,0
19431022,19431028,0,0
19431029,19431031,0,0
19431101,19431107,1,1
19431108,19431114,0,0
19431115,19431121,0,0
19431122,19431128,0,0
19431129,19431130,0,0
19431201,19431207,0,0
19431208,19431214,0,0
19431215,19431221,0,0
19431222,19431228,0,0
19431229,19431231,0,0
19420101,19420107,0,0
19420108,19420114,0,0
19420115,19420121,2,1
19420122,19420128,1,1
19420129,19420131,0,0
19420201,19420207,0,0
19420208,19420214,1,1
19420215,19420221,0,0
19420222,19420228,0,0
19420229,19420229,0,0
19420301,19420307,0,0
19420308,19420314,1,1
19420315,19420321,0,0
19420322,19420328,0,0
19420329,19420331,0,0
19420401,19420407,0,0
19420408,19420414,0,0
19420415,19420421,1,1
19420422,19420428,0,0
19420429,19420430,0,0
19420501,19420507,0,0
19420508,19420514,0,0
19420515,19420521,0,0
19420522,19420528,0,0
19420529,19420531,0,0
19420601,19420607,0,0
19420608,19420614,0,0
19420615,19420621,1,1
19420622,19420628,0,0
19420629,19420630,0,0
19420701,19420707,0,0
19420708,19420714,0,0
19420715,19420721,0,0
19420722,19420728,0,0
19420729,19420731,0,0
19420801,19420807,0,0
19420808,19420814,0,0
19420815,19420821,0,0
19420822,19420828,0,0
19420829,19420831,0,0
19420901,19420907,0,0
19420908,19420914,0,0
19420915,19420921,0,0
19420922,19420928,0,0
19420929,19420930,0,0
19421001,19421007,0,0
19421008,19421014,0,0
19421015,19421021,0,0
19421022,19421028,0,0
19421029,19421031,0,0
19421101,19421107,0,0
19421108,19421114,0,0
19421115,19421121,0,0
19421122,19421128,0,0
19421129,19421130,0,0
19421201,19421207,0,0
19421208,19421214,0,0
19421215,19421221,2,1
19421222,19421228,0,0
19421229,19421231,0,0
19410101,19410107,0,0
19410108,19410114,0,0
19410115,19410121,0,0
19410122,19410128,0,0
19410129,19410131,0,0
19410201,19410207,0,0
19410208,19410214,1,1
19410215,19410221,0,0
19410222,19410228,0,0
19410229,19410229,0,0
19410301,19410307,0,0
19410308,19410314,0,0
19410315,19410321,2,1
19410322,19410328,1,1
19410329,19410331,0,0
19410401,19410407,0,0
19410408,19410414,0,0
19410415,19410421,0,0
19410422,19410428,0,0
19410429,19410430,0,0
19410501,19410507,0,0
19410508,19410514,0,0
19410515,19410521,1,1
19410522,19410528,1,1
19410529,19410531,0,0
19410601,19410607,0,0
19410608,19410614,0,0
19410615,19410621,2,1
19410622,19410628,0,0
19410629,19410630,0,0
19410701,19410707,0,0
19410708,19410714,0,0
19410715,19410721,0,0
19410722,19410728,0,0
19410729,19410731,0,0
19410801,19410807,0,0
19410808,19410814,0,0
19410815,19410821,0,0
19410822,19410828,0,0
19410829,19410831,0,0
19410901,19410907,0,0
19410908,19410914,0,0
19410915,19410921,0,0
19410922,19410928,0,0
19410929,19410930,0,0
19411001,19411007,0,0
19411008,19411014,1,1
19411015,19411021,0,0
19411022,19411028,0,0
19411029,19411031,0,0
19411101,19411107,0,0
19411108,19411114,0,0
19411115,19411121,0,0
19411122,19411128,0,0
19411129,19411130,0,0
19411201,19411207,1,1
19411208,19411214,0,0
19411215,19411221,0,0
19411222,19411228,0,0
19411229,19411231,0,0
19400101,19400107,0,0
19400108,19400114,1,1
19400115,19400121,1,1
19400122,19400128,0,0
19400129,19400131,0,0
19400201,19400207,0,0
19400208,19400214,0,0
19400215,19400221,0,0
19400222,19400228,0,0
19400229,19400229,0,0
19400301,19400307,1,1
19400308,19400314,0,0
19400315,19400321,0,0
19400322,19400328,0,0
19400329,19400331,0,0
19400401,19400407,1,1
19400408,19400414,0,0
19400415,19400421,2,1
19400422,19400428,0,0
19400429,19400430,0,0
19400501,19400507,0,0
19400508,19400514,0,0
19400515,19400521,0,0
19400522,19400528,0,0
19400529,19400531,0,0
19400601,19400607,0,0
19400608,19400614,1,1
19400615,19400621,0,0
19400622,19400628,0,0
19400629,19400630,0,0
19400701,19400707,0,0
19400708,19400714,1,1
19400715,19400721,0,0
19400722,19400728,0,0
19400729,19400731,0,0
19400801,19400807,0,0
19400808,19400814,0,0
19400815,19400821,0,0
19400822,19400828,0,0
19400829,19400831,0,0
19400901,19400907,0,0
19400908,19400914,0,0
19400915,19400921,1,1
19400922,19400928,0,0
19400929,19400930,1,1
19401001,19401007,0,0
19401008,19401014,0,0
19401015,19401021,0,0
19401022,19401028,0,0
19401029,19401031,0,0
19401101,19401107,0,0
19401108,19401114,0,0
19401115,19401121,1,1
19401122,19401128,0,0
19401129,19401130,0,0
19401201,19401207,0,0
19401208,19401214,0,0
19401215,19401221,0,0
19401222,19401228,0,0
19401229,19401231,0,0
19390101,19390107,3,1
19390108,19390114,0,0
19390115,19390121,0,0
19390122,19390128,1,1
19390129,19390131,0,0
19390201,19390207,0,0
19390208,19390214,1,1
19390215,19390221,0,0
19390222,19390228,0,0
19390229,19390229,0,0
19390301,19390307,0,0
19390308,19390314,0,0
19390315,19390321,0,0
19390322,19390328,0,0
19390329,19390331,0,0
19390401,19390407,2,1
19390408,19390414,1,1
19390415,19390421,1,1
19390422,19390428,0,0
19390429,19390430,1,1
19390501,19390507,2,1
19390508,19390514,0,0
19390515,19390521,0,0
19390522,19390528,1,1
19390529,19390531,0,0
19390601,19390607,0,0
19390608,19390614,0,0
19390615,19390621,0,0
19390622,19390628,2,1
19390629,19390630,0,0
19390701,19390707,0,0
19390708,19390714,0,0
19390715,19390721,0,0
19390722,19390728,1,1
19390729,19390731,0,0
19390801,19390807,0,0
19390808,19390814,0,0
19390815,19390821,0,0
19390822,19390828,3,1
19390829,19390831,0,0
19390901,19390907,0,0
19390908,19390914,0,0
19390915,19390921,2,1
19390922,19390928,0,0
19390929,19390930,0,0
19391001,19391007,0,0
19391008,19391014,1,1
19391015,19391021,0,0
19391022,19391028,0,0
19391029,19391031,1,1
19391101,19391107,1,1
19391108,19391114,0,0
19391115,19391121,1,1
19391122,19391128,0,0
19391129,19391130,0,0
19391201,19391207,0,0
19391208,19391214,0,0
19391215,19391221,0,0
19391222,19391228,0,0
19391229,19391231,0,0
19380101,19380107,1,1
19380108,19380114,1,1
19380115,19380121,1,1
19380122,19380128,0,0
19380129,19380131,0,0
19380201,19380207,0,0
19380208,19380214,1,1
19380215,19380221,0,0
19380222,19380228,0,0
19380229,19380229,0,0
19380301,19380307,0,0
19380308,19380314,0,0
19380315,19380321,0,0
19380322,19380328,0,0
19380329,19380331,0,0
19380401,19380407,1,1
19380408,19380414,0,0
19380415,19380421,0,0
19380422,19380428,0,0
19380429,19380430,0,0
19380501,19380507,1,1
19380508,19380514,0,0
19380515,19380521,0,0
19380522,19380528,0,0
19380529,19380531,0,0
19380601,19380607,0,0
19380608,19380614,1,1
